Site name,Generation date,Time period,Electricity unit price ?QAR/kWh?,Electricity generation ?kWh?,Electricity charge ?QAR?
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,08:00,4.0,1.4782,5.9128
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,07:30,4.0,1.1061,4.4244
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,07:00,4.0,0.5563,2.2252
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,06:30,4.0,0.1822,0.7288
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,06:00,4.0,0.017,0.068
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,05:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,05:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,04:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,04:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,03:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,03:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,02:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,02:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,01:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,01:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,00:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-12,00:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,23:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,23:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,22:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,22:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,21:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,21:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,20:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,20:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,19:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,19:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,18:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,18:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,17:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,17:00,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,16:30,4.0,0.0,0.0
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,16:00,4.0,0.1314,0.5256
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,15:30,4.0,0.4576,1.8304
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,15:00,4.0,0.7425,2.97
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,14:30,4.0,1.1854,4.7416
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,14:00,4.0,1.4777,5.9108
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,13:30,4.0,1.8727,7.4908
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,13:00,4.0,2.6324,10.5296
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,12:30,4.0,2.1001,8.4004
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,12:00,4.0,2.7014,10.8056
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,11:30,4.0,2.3736,9.4944
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,11:00,4.0,2.9837,11.9348
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,10:30,4.0,2.9547,11.8188
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,10:00,4.0,2.8944,11.5776
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,09:30,4.0,2.7764,11.1056
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,09:00,4.0,2.5535,10.214
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,08:30,4.0,2.1896,8.7584
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,08:00,4.0,1.8132,7.2528
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,07:30,4.0,1.3581,5.4324
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,07:00,4.0,0.7522,3.0088
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,06:30,4.0,0.2688,1.0752
Mowasalat Hybrid Solar Charging Station - LTS Building,2025-11-11,06:00,4.0,0.0404,0.1616
